3/2/2017,BBVA Compass,13
3/3/2017,Chase,797
3/3/2017,Bank of America,788
3/3/2017,Wells Fargo Bank,620
3/3/2017,American Express,239
3/3/2017,listing below.  There is no,221
3/3/2017,Capital One,185
3/3/2017,Citibank,162
3/3/2017,PNC BANK,116
3/3/2017,U.S. Bank,109
3/3/2017,Navy Federal Credit Union,103
3/3/2017,USAA Federal Savings Bank,53
3/3/2017,TD Bank,49
3/3/2017,SunTrust,36
3/3/2017,Regions Bank,32
3/3/2017,Fifth Third Bank,24
3/3/2017,BB&T Bank,23
3/3/2017,State Employees Credit Union,20
3/3/2017,TFC Bank,16
3/3/2017,America First Credit Union,13
3/3/2017,"Chase Bank USA, N.A.",13
3/4/2017,Chase,728
3/4/2017,Bank of America,657
3/4/2017,Wells Fargo Bank,440
3/4/2017,listing below.  There is no,213
3/4/2017,American Express,198
3/4/2017,Capital One,176
3/4/2017,Citibank,164
3/4/2017,U.S. Bank,108
3/4/2017,PNC BANK,96
3/4/2017,Navy Federal Credit Union,96
3/4/2017,USAA Federal Savings Bank,61
3/4/2017,TD Bank,54
3/4/2017,Regions Bank,30
3/4/2017,SunTrust,25
3/4/2017,Fifth Third Bank,25
3/4/2017,BB&T Bank,22
3/4/2017,TFC Bank,15
3/4/2017,"Chase Bank USA, N.A.",14
3/4/2017,State Employees Credit Union,14
3/4/2017,Elan Financial Services Fidelity,13
3/5/2017,Chase,657
3/5/2017,Bank of America,574
3/5/2017,Wells Fargo Bank,357
3/5/2017,listing below.  There is no,218
3/5/2017,American Express,197
3/5/2017,Citibank,156
3/5/2017,Capital One,154
3/5/2017,U.S. Bank,94
3/5/2017,Navy Federal Credit Union,86
3/5/2017,PNC BANK,75
3/5/2017,USAA Federal Savings Bank,67
3/5/2017,Regions Bank,37
3/5/2017,TD Bank,35
3/5/2017,SunTrust,32
3/5/2017,BB&T Bank,23
3/5/2017,"Chase Bank USA, N.A.",17
3/5/2017,Fifth Third Bank,14
3/5/2017,"PNC Bank, N.A.",13
3/5/2017,Elan Financial Services Fidelity,13
3/5/2017,BBVA Compass,12
3/6/2017,Chase,740
3/6/2017,Bank of America,701
3/6/2017,Wells Fargo Bank,463
3/6/2017,American Express,204
3/6/2017,listing below.  There is no,199
3/6/2017,Citibank,171
3/6/2017,Capital One,151
3/6/2017,U.S. Bank,119
3/6/2017,Navy Federal Credit Union,91
3/6/2017,PNC BANK,72
3/6/2017,USAA Federal Savings Bank,57
3/6/2017,TD Bank,49
3/6/2017,Regions Bank,28
3/6/2017,Fifth Third Bank,23
3/6/2017,State Employees Credit Union,20
3/6/2017,BB&T Bank,19
3/6/2017,"Chase Bank USA, N.A.",17
3/6/2017,SunTrust,13
3/6/2017,TFC Bank,11
3/6/2017,Elan Financial Services Fidelity,11
3/7/2017,Chase,761
3/7/2017,Bank of America,692
3/7/2017,Wells Fargo Bank,497
3/7/2017,American Express,240
3/7/2017,listing below.  There is no,234
3/7/2017,Citibank,165
3/7/2017,Capital One,161
3/7/2017,U.S. Bank,107
3/7/2017,PNC BANK,88
3/7/2017,Navy Federal Credit Union,87
3/7/2017,USAA Federal Savings Bank,60
3/7/2017,TD Bank,58
3/7/2017,Regions Bank,35
3/7/2017,SunTrust,23
3/7/2017,BB&T Bank,23
3/7/2017,Fifth Third Bank,18
3/7/2017,State Employees Credit Union,17
3/7/2017,"PNC Bank, N.A.",12
3/7/2017,KeyBank,11
3/7/2017,America First Credit Union,11
3/8/2017,Chase,693
3/8/2017,Bank of America,610
3/8/2017,Wells Fargo Bank,478
3/8/2017,American Express,210
3/8/2017,listing below.  There is no,206
3/8/2017,Capital One,160
3/8/2017,Citibank,157
3/8/2017,U.S. Bank,117
3/8/2017,Navy Federal Credit Union,78
3/8/2017,USAA Federal Savings Bank,71
3/8/2017,PNC BANK,68
3/8/2017,TD Bank,49
3/8/2017,Regions Bank,37
3/8/2017,SunTrust,23
3/8/2017,"PNC Bank, N.A.",20
3/8/2017,BB&T Bank,14
3/8/2017,Elan Financial Services Fidelity,14
3/8/2017,State Employees Credit Union,13
3/8/2017,Fifth Third Bank,12
3/8/2017,KeyBank,11
3/9/2017,Chase,673
3/9/2017,Bank of America,647
3/9/2017,Wells Fargo Bank,465
3/9/2017,listing below.  There is no,204
3/9/2017,American Express,175
3/9/2017,Capital One,137
3/9/2017,Citibank,130
3/9/2017,U.S. Bank,95
3/9/2017,PNC BANK,74
3/9/2017,Navy Federal Credit Union,73
3/9/2017,USAA Federal Savings Bank,59
3/9/2017,TD Bank,38
3/9/2017,Regions Bank,30
3/9/2017,BB&T Bank,24
3/9/2017,Fifth Third Bank,21
3/9/2017,SunTrust,19
3/9/2017,"PNC Bank, N.A.",14
3/9/2017,Elan Financial Services Fidelity,13
3/9/2017,KeyBank,12
3/9/2017,TFC Bank,12
3/10/2017,Bank of America,559
3/10/2017,Chase,549
3/10/2017,Wells Fargo Bank,354
3/10/2017,American Express,169
3/10/2017,Capital One,162
3/10/2017,listing below.  There is no,161
3/10/2017,Citibank,124
3/10/2017,U.S. Bank,95
3/10/2017,Navy Federal Credit Union,73
3/10/2017,PNC BANK,50
3/10/2017,USAA Federal Savings Bank,47
3/10/2017,TD Bank,30
3/10/2017,BB&T Bank,29
3/10/2017,Regions Bank,26
3/10/2017,Fifth Third Bank,15
3/10/2017,SunTrust,14
3/10/2017,"Chase Bank USA, N.A.",10
3/10/2017,"PNC Bank, N.A.",9
3/10/2017,TFC Bank,9
3/10/2017,Elan Financial Services Fidelity,9
3/11/2017,Chase,576
3/11/2017,Bank of America,484
3/11/2017,Wells Fargo Bank,361
3/11/2017,listing below.  There is no,171
3/11/2017,Capital One,134
3/11/2017,American Express,126
3/11/2017,Citibank,116
3/11/2017,U.S. Bank,92
3/11/2017,Navy Federal Credit Union,79
3/11/2017,USAA Federal Savings Bank,64
3/11/2017,PNC BANK,60
3/11/2017,TD Bank,41
3/11/2017,Regions Bank,30
3/11/2017,BB&T Bank,22
3/11/2017,Fifth Third Bank,19
3/11/2017,TFC Bank,16
3/11/2017,SunTrust,15
3/11/2017,"PNC Bank, N.A.",15
3/11/2017,"Chase Bank USA, N.A.",13
3/11/2017,BBVA Compass,12
3/12/2017,Chase,529
3/12/2017,Bank of America,471
3/12/2017,Wells Fargo Bank,410
3/12/2017,listing below.  There is no,166
3/12/2017,Capital One,160
3/12/2017,American Express,143
3/12/2017,Citibank,117
3/12/2017,U.S. Bank,80
3/12/2017,PNC BANK,69
3/12/2017,Navy Federal Credit Union,63
3/12/2017,USAA Federal Savings Bank,50
3/12/2017,Regions Bank,28
3/12/2017,TD Bank,27
3/12/2017,SunTrust,26
3/12/2017,Fifth Third Bank,24
3/12/2017,BB&T Bank,13
3/12/2017,TFC Bank,12
3/12/2017,KeyBank,10
3/12/2017,BBVA Compass,10
3/12/2017,State Employees Credit Union,10
3/13/2017,Bank of America,570
3/13/2017,Chase,545
3/13/2017,Wells Fargo Bank,299
3/13/2017,listing below.  There is no,171
3/13/2017,American Express,151
3/13/2017,Capital One,129
3/13/2017,Citibank,119
3/13/2017,U.S. Bank,105
3/13/2017,Navy Federal Credit Union,93
3/13/2017,PNC BANK,63
3/13/2017,USAA Federal Savings Bank,47
3/13/2017,Regions Bank,29
3/13/2017,TD Bank,28
3/13/2017,SunTrust,23
3/13/2017,"PNC Bank, N.A.",21
3/13/2017,BB&T Bank,21
3/13/2017,BBVA Compass,20
3/13/2017,Fifth Third Bank,18
3/13/2017,Elan Financial Services Fidelity,11
3/13/2017,State Employees Credit Union,10
3/14/2017,Chase,564
3/14/2017,Bank of America,543
3/14/2017,Wells Fargo Bank,427
3/14/2017,American Express,169
3/14/2017,listing below.  There is no,151
3/14/2017,Capital One,135
3/14/2017,Citibank,116
3/14/2017,U.S. Bank,105
3/14/2017,Navy Federal Credit Union,81
3/14/2017,USAA Federal Savings Bank,71
3/14/2017,PNC BANK,43
3/14/2017,Regions Bank,33
3/14/2017,TD Bank,23
3/14/2017,SunTrust,19
3/14/2017,"PNC Bank, N.A.",15
3/14/2017,BB&T Bank,14
3/14/2017,Fifth Third Bank,13
3/14/2017,State Employees Credit Union,10
3/14/2017,TFC Bank,10
3/14/2017,BBVA Compass,9
3/15/2017,Bank of America,540
3/15/2017,Chase,524
3/15/2017,Wells Fargo Bank,399
3/15/2017,American Express,188
3/15/2017,Capital One,161
3/15/2017,listing below.  There is no,152
3/15/2017,Citibank,128
3/15/2017,U.S. Bank,87
3/15/2017,PNC BANK,75
3/15/2017,Navy Federal Credit Union,68
3/15/2017,USAA Federal Savings Bank,49
3/15/2017,TD Bank,26
3/15/2017,"PNC Bank, N.A.",24
3/15/2017,Regions Bank,22
3/15/2017,SunTrust,19
3/15/2017,BB&T Bank,17
3/15/2017,BBVA Compass,13
3/15/2017,TFC Bank,12
3/15/2017,Fifth Third Bank,10
3/15/2017,"Chase Bank USA, N.A.",10
3/16/2017,Chase,598
3/16/2017,Bank of America,563
3/16/2017,Wells Fargo Bank,305
3/16/2017,listing below.  There is no,174
3/16/2017,Capital One,172
3/16/2017,American Express,161
3/16/2017,Citibank,123
3/16/2017,U.S. Bank,98
3/16/2017,Navy Federal Credit Union,81
3/16/2017,PNC BANK,71
3/16/2017,USAA Federal Savings Bank,58
3/16/2017,Regions Bank,34
3/16/2017,SunTrust,26
3/16/2017,TD Bank,25
3/16/2017,BB&T Bank,24
3/16/2017,Fifth Third Bank,21
3/16/2017,"PNC Bank, N.A.",20
3/16/2017,Elan Financial Services Fidelity,11
3/16/2017,Security Service Federal Credit Union,8
3/16/2017,BBVA Compass,8
3/17/2017,Bank of America,633
3/17/2017,Chase,603
3/17/2017,Wells Fargo Bank,464
3/17/2017,listing below.  There is no,177
3/17/2017,American Express,151
3/17/2017,Capital One,144
3/17/2017,Citibank,138
3/17/2017,U.S. Bank,100
3/17/2017,PNC BANK,62
3/17/2017,Navy Federal Credit Union,56
3/17/2017,USAA Federal Savings Bank,54
3/17/2017,Regions Bank,35
3/17/2017,TD Bank,35
3/17/2017,SunTrust,28
3/17/2017,Elan Financial Services Fidelity,19
3/17/2017,BB&T Bank,18
3/17/2017,Fifth Third Bank,17
3/17/2017,"PNC Bank, N.A.",15
3/17/2017,"Chase Bank USA, N.A.",13
3/17/2017,TFC Bank,13
3/18/2017,Chase,603
3/18/2017,Bank of America,583
3/18/2017,Wells Fargo Bank,310
3/18/2017,listing below.  There is no,200
3/18/2017,Capital One,178
3/18/2017,American Express,170
3/18/2017,Citibank,136
3/18/2017,U.S. Bank,97
3/18/2017,Navy Federal Credit Union,79
3/18/2017,USAA Federal Savings Bank,67
3/18/2017,PNC BANK,58
3/18/2017,TD Bank,46
3/18/2017,Regions Bank,32
3/18/2017,BB&T Bank,20
3/18/2017,SunTrust,19
3/18/2017,Fifth Third Bank,18
3/18/2017,"Chase Bank USA, N.A.",17
3/18/2017,Elan Financial Services Fidelity,17
3/18/2017,"PNC Bank, N.A.",16
3/18/2017,State Employees Credit Union,15
3/19/2017,Chase,541
3/19/2017,Bank of America,491
3/19/2017,Wells Fargo Bank,364
3/19/2017,American Express,172
3/19/2017,listing below.  There is no,171
3/19/2017,Capital One,169
3/19/2017,Citibank,143
3/19/2017,U.S. Bank,90
3/19/2017,Navy Federal Credit Union,70
3/19/2017,PNC BANK,59
3/19/2017,USAA Federal Savings Bank,55
3/19/2017,Regions Bank,31
3/19/2017,TD Bank,31
3/19/2017,BB&T Bank,25
3/19/2017,SunTrust,20
3/19/2017,"Chase Bank USA, N.A.",16
3/19/2017,BBVA Compass,13
3/19/2017,KeyBank,11
3/19/2017,"PNC Bank, N.A.",11
3/19/2017,Fifth Third Bank,10
3/20/2017,Bank of America,675
3/20/2017,Chase,563
3/20/2017,Wells Fargo Bank,374
3/20/2017,listing below.  There is no,183
3/20/2017,American Express,176
3/20/2017,Capital One,151
3/20/2017,Citibank,130
3/20/2017,U.S. Bank,87
3/20/2017,Navy Federal Credit Union,65
3/20/2017,PNC BANK,63
3/20/2017,USAA Federal Savings Bank,42
3/20/2017,TD Bank,33
3/20/2017,Regions Bank,31
3/20/2017,Fifth Third Bank,23
3/20/2017,SunTrust,22
3/20/2017,BBVA Compass,12
3/20/2017,"Chase Bank USA, N.A.",12
3/20/2017,BB&T Bank,12
3/20/2017,"PNC Bank, N.A.",11
3/20/2017,Golden 1 Credit Union,11
3/21/2017,Bank of America,630
3/21/2017,Chase,617
3/21/2017,Wells Fargo Bank,431
3/21/2017,American Express,174
3/21/2017,Capital One,147
3/21/2017,listing below.  There is no,146
3/21/2017,Citibank,126
3/21/2017,U.S. Bank,83
3/21/2017,PNC BANK,61
3/21/2017,Navy Federal Credit Union,59
3/21/2017,USAA Federal Savings Bank,44
3/21/2017,TD Bank,31
3/21/2017,SunTrust,24
3/21/2017,Regions Bank,24
3/21/2017,Fifth Third Bank,18
3/21/2017,Elan Financial Services Fidelity,12
3/21/2017,BB&T Bank,12
3/21/2017,"Chase Bank USA, N.A.",10
3/21/2017,KeyBank,10
3/21/2017,"PNC Bank, N.A.",10
3/22/2017,Bank of America,629
3/22/2017,Chase,591
3/22/2017,Wells Fargo Bank,483
3/22/2017,listing below.  There is no,173
3/22/2017,Capital One,170
3/22/2017,American Express,165
3/22/2017,Citibank,146
3/22/2017,U.S. Bank,103
3/22/2017,Navy Federal Credit Union,70
3/22/2017,PNC BANK,68
3/22/2017,USAA Federal Savings Bank,65
3/22/2017,TD Bank,41
3/22/2017,SunTrust,26
3/22/2017,Regions Bank,25
3/22/2017,"PNC Bank, N.A.",23
3/22/2017,Fifth Third Bank,19
3/22/2017,State Employees Credit Union,17
3/22/2017,TFC Bank,13
3/22/2017,BB&T Bank,13
3/22/2017,America First Credit Union,12
3/23/2017,Bank of America,581
3/23/2017,Chase,569
3/23/2017,Wells Fargo Bank,433
3/23/2017,listing below.  There is no,185
3/23/2017,American Express,167
3/23/2017,Capital One,154
3/23/2017,Citibank,135
3/23/2017,U.S. Bank,81
3/23/2017,PNC BANK,76
3/23/2017,USAA Federal Savings Bank,68
3/23/2017,Navy Federal Credit Union,63
3/23/2017,TD Bank,44
3/23/2017,SunTrust,31
3/23/2017,Regions Bank,27
3/23/2017,"PNC Bank, N.A.",21
3/23/2017,Fifth Third Bank,17
3/23/2017,BB&T Bank,16
3/23/2017,"Chase Bank USA, N.A.",14
3/23/2017,Elan Financial Services Fidelity,14
3/23/2017,State Employees Credit Union,12
3/24/2017,Bank of America,597
3/24/2017,Chase,568
3/24/2017,Wells Fargo Bank,419
3/24/2017,American Express,186
3/24/2017,listing below.  There is no,175
3/24/2017,Capital One,170
3/24/2017,Citibank,137
3/24/2017,U.S. Bank,100
3/24/2017,Navy Federal Credit Union,73
3/24/2017,PNC BANK,61
3/24/2017,USAA Federal Savings Bank,48
3/24/2017,TD Bank,39
3/24/2017,Regions Bank,36
3/24/2017,SunTrust,28
3/24/2017,BB&T Bank,27
3/24/2017,Fifth Third Bank,21
3/24/2017,"PNC Bank, N.A.",12
3/24/2017,BBVA Compass,11
3/24/2017,"Chase Bank USA, N.A.",11
3/24/2017,State Employees Credit Union,10
3/25/2017,Bank of America,625
3/25/2017,Chase,556
3/25/2017,Wells Fargo Bank,305
3/25/2017,listing below.  There is no,148
3/25/2017,Capital One,145
3/25/2017,American Express,145
3/25/2017,Citibank,119
3/25/2017,U.S. Bank,90
3/25/2017,Navy Federal Credit Union,75
3/25/2017,USAA Federal Savings Bank,53
3/25/2017,PNC BANK,50
3/25/2017,TD Bank,32
3/25/2017,Regions Bank,23
3/25/2017,"PNC Bank, N.A.",23
3/25/2017,SunTrust,21
3/25/2017,BB&T Bank,19
3/25/2017,State Employees Credit Union,14
3/25/2017,Fifth Third Bank,11
3/25/2017,TFC Bank,11
3/25/2017,"Chase Bank USA, N.A.",10
3/26/2017,Chase,520
3/26/2017,Bank of America,495
3/26/2017,Wells Fargo Bank,385
3/26/2017,listing below.  There is no,159
3/26/2017,American Express,144
3/26/2017,Capital One,143
3/26/2017,Citibank,104
3/26/2017,U.S. Bank,64
3/26/2017,PNC BANK,48
3/26/2017,Navy Federal Credit Union,42
3/26/2017,USAA Federal Savings Bank,40
3/26/2017,Regions Bank,38
3/26/2017,TD Bank,26
3/26/2017,SunTrust,23
3/26/2017,BB&T Bank,18
3/26/2017,"PNC Bank, N.A.",17
3/26/2017,State Employees Credit Union,14
3/26/2017,Fifth Third Bank,14
3/26/2017,"Chase Bank USA, N.A.",12
3/26/2017,America First Credit Union,11
3/27/2017,Bank of America,598
3/27/2017,Chase,584
3/27/2017,Wells Fargo Bank,422
3/27/2017,American Express,188
3/27/2017,Capital One,184
3/27/2017,listing below.  There is no,178
3/27/2017,Citibank,131
3/27/2017,U.S. Bank,97
3/27/2017,Navy Federal Credit Union,78
3/27/2017,PNC BANK,63
3/27/2017,USAA Federal Savings Bank,55
3/27/2017,TD Bank,32
3/27/2017,Regions Bank,31
3/27/2017,SunTrust,27
3/27/2017,Fifth Third Bank,16
3/27/2017,State Employees Credit Union,15
3/27/2017,"PNC Bank, N.A.",13
3/27/2017,Elan Financial Services Fidelity,11
3/27/2017,Golden 1 Credit Union,9
3/27/2017,BB&T Bank,9
3/28/2017,Chase,653
3/28/2017,Bank of America,611
3/28/2017,Wells Fargo Bank,424
3/28/2017,listing below.  There is no,172
3/28/2017,Capital One,167
3/28/2017,American Express,166
3/28/2017,Citibank,115
3/28/2017,U.S. Bank,93
3/28/2017,PNC BANK,70
3/28/2017,Navy Federal Credit Union,65
3/28/2017,USAA Federal Savings Bank,60
3/28/2017,Regions Bank,43
3/28/2017,TD Bank,41
3/28/2017,SunTrust,21
3/28/2017,Fifth Third Bank,20
3/28/2017,TFC Bank,15
3/28/2017,BB&T Bank,15
3/28/2017,"Chase Bank USA, N.A.",13
3/28/2017,"PNC Bank, N.A.",12
3/28/2017,Elan Financial Services Fidelity,11
3/29/2017,Bank of America,571
3/29/2017,Chase,569
3/29/2017,Wells Fargo Bank,405
3/29/2017,American Express,177
3/29/2017,Capital One,172
3/29/2017,listing below.  There is no,156
3/29/2017,Citibank,117
3/29/2017,U.S. Bank,94
3/29/2017,Navy Federal Credit Union,73
3/29/2017,PNC BANK,63
3/29/2017,USAA Federal Savings Bank,49
3/29/2017,TD Bank,38
3/29/2017,Regions Bank,29
3/29/2017,SunTrust,21
3/29/2017,BB&T Bank,17
3/29/2017,Fifth Third Bank,16
3/29/2017,"PNC Bank, N.A.",13
3/29/2017,KeyBank,10
3/29/2017,State Employees Credit Union,9
3/29/2017,Elan Financial Services Fidelity,9
3/30/2017,Chase,632
3/30/2017,Bank of America,599
3/30/2017,Wells Fargo Bank,395
3/30/2017,American Express,205
3/30/2017,listing below.  There is no,190
3/30/2017,Capital One,177
3/30/2017,Citibank,154
3/30/2017,U.S. Bank,93
3/30/2017,Navy Federal Credit Union,88
3/30/2017,USAA Federal Savings Bank,81
3/30/2017,PNC BANK,67
3/30/2017,TD Bank,35
3/30/2017,BB&T Bank,30
3/30/2017,Regions Bank,27
3/30/2017,"PNC Bank, N.A.",23
3/30/2017,SunTrust,21
3/30/2017,Fifth Third Bank,16
3/30/2017,"Chase Bank USA, N.A.",16
3/30/2017,BBVA Compass,13
3/30/2017,State Employees Credit Union,13
3/31/2017,Bank of America,643
3/31/2017,Chase,540
3/31/2017,Wells Fargo Bank,388
3/31/2017,listing below.  There is no,204
3/31/2017,American Express,196
3/31/2017,Capital One,168
3/31/2017,Citibank,124
3/31/2017,U.S. Bank,111
3/31/2017,Navy Federal Credit Union,72
3/31/2017,PNC BANK,70
3/31/2017,USAA Federal Savings Bank,49
3/31/2017,Regions Bank,36
3/31/2017,TD Bank,27
3/31/2017,SunTrust,25
3/31/2017,"PNC Bank, N.A.",22
3/31/2017,"Chase Bank USA, N.A.",20
3/31/2017,BB&T Bank,19
3/31/2017,Fifth Third Bank,16
3/31/2017,Elan Financial Services Fidelity,16
3/31/2017,BBVA Compass,14
4/1/2017,Chase,640
4/1/2017,Bank of America,591
4/1/2017,Wells Fargo Bank,308
4/1/2017,listing below.  There is no,186
4/1/2017,American Express,171
4/1/2017,Capital One,168
4/1/2017,Citibank,133
4/1/2017,U.S. Bank,111
4/1/2017,USAA Federal Savings Bank,74
4/1/2017,Navy Federal Credit Union,72
4/1/2017,PNC BANK,66
4/1/2017,TD Bank,43
4/1/2017,Regions Bank,39
4/1/2017,"PNC Bank, N.A.",26
4/1/2017,Fifth Third Bank,24
4/1/2017,SunTrust,21
4/1/2017,BB&T Bank,19
4/1/2017,"Chase Bank USA, N.A.",16
4/1/2017,TFC Bank,14
4/1/2017,KeyBank,13
4/2/2017,Chase,528
4/2/2017,Bank of America,471
4/2/2017,Wells Fargo Bank,370
4/2/2017,American Express,164
4/2/2017,listing below.  There is no,150
4/2/2017,Capital One,147
4/2/2017,Citibank,120
4/2/2017,Navy Federal Credit Union,66
4/2/2017,U.S. Bank,62
4/2/2017,PNC BANK,54
4/2/2017,USAA Federal Savings Bank,49
4/2/2017,TD Bank,31
4/2/2017,SunTrust,26
4/2/2017,Elan Financial Services Fidelity,22
4/2/2017,"PNC Bank, N.A.",21
4/2/2017,Regions Bank,20
4/2/2017,BB&T Bank,18
4/2/2017,"Chase Bank USA, N.A.",14
4/2/2017,Fifth Third Bank,11
4/2/2017,TFC Bank,11
4/3/2017,Bank of America,622
4/3/2017,Chase,580
4/3/2017,Wells Fargo Bank,300
4/3/2017,listing below.  There is no,180
4/3/2017,American Express,179
4/3/2017,Capital One,176
4/3/2017,Citibank,116
4/3/2017,U.S. Bank,87
4/3/2017,PNC BANK,65
4/3/2017,Navy Federal Credit Union,65
4/3/2017,USAA Federal Savings Bank,54
4/3/2017,TD Bank,34
4/3/2017,Regions Bank,24
4/3/2017,SunTrust,22
4/3/2017,BB&T Bank,21
4/3/2017,"PNC Bank, N.A.",17
4/3/2017,TFC Bank,16
4/3/2017,Elan Financial Services Fidelity,16
4/3/2017,BBVA Compass,15
4/3/2017,"Chase Bank USA, N.A.",14
4/4/2017,Bank of America,768
4/4/2017,Chase,653
4/4/2017,Wells Fargo Bank,577
4/4/2017,American Express,208
4/4/2017,listing below.  There is no,188
4/4/2017,Capital One,182
4/4/2017,Citibank,144
4/4/2017,U.S. Bank,88
4/4/2017,Navy Federal Credit Union,71
4/4/2017,USAA Federal Savings Bank,61
4/4/2017,PNC BANK,55
4/4/2017,TD Bank,36
4/4/2017,Regions Bank,35
4/4/2017,SunTrust,25
4/4/2017,BB&T Bank,21
4/4/2017,"PNC Bank, N.A.",19
4/4/2017,Fifth Third Bank,16
4/4/2017,TFC Bank,12
4/4/2017,State Employees Credit Union,11
4/4/2017,KeyBank,11
4/5/2017,Bank of America,616
4/5/2017,Chase,597
4/5/2017,Wells Fargo Bank,416
4/5/2017,American Express,181
4/5/2017,Capital One,174
4/5/2017,listing below.  There is no,163
4/5/2017,Citibank,138
4/5/2017,U.S. Bank,100
4/5/2017,Navy Federal Credit Union,87
4/5/2017,PNC BANK,60
4/5/2017,USAA Federal Savings Bank,46
4/5/2017,TD Bank,41
4/5/2017,Regions Bank,35
4/5/2017,"PNC Bank, N.A.",21
4/5/2017,Elan Financial Services Fidelity,20
4/5/2017,SunTrust,19
4/5/2017,BB&T Bank,19
4/5/2017,TFC Bank,17
4/5/2017,Fifth Third Bank,12
4/5/2017,Digital Federal Credit Union,12
4/6/2017,Chase,521
4/6/2017,Bank of America,486
4/6/2017,Wells Fargo Bank,241
4/6/2017,American Express,167
4/6/2017,Capital One,155
4/6/2017,listing below.  There is no,131
4/6/2017,Citibank,126
4/6/2017,U.S. Bank,88
4/6/2017,Navy Federal Credit Union,70
4/6/2017,PNC BANK,61
4/6/2017,USAA Federal Savings Bank,56
4/6/2017,TD Bank,40
4/6/2017,Regions Bank,29
4/6/2017,"PNC Bank, N.A.",20
4/6/2017,SunTrust,18
4/6/2017,State Employees Credit Union,14
4/6/2017,Elan Financial Services Fidelity,13
4/6/2017,Fifth Third Bank,11
4/6/2017,"Chase Bank USA, N.A.",11
4/6/2017,BB&T Bank,11
4/7/2017,Bank of America,608
4/7/2017,Chase,573
4/7/2017,Wells Fargo Bank,531
4/7/2017,Capital One,173
4/7/2017,listing below.  There is no,166
4/7/2017,American Express,153
4/7/2017,Citibank,136
4/7/2017,U.S. Bank,81
4/7/2017,USAA Federal Savings Bank,63
4/7/2017,Navy Federal Credit Union,61
4/7/2017,PNC BANK,52
4/7/2017,TD Bank,36
4/7/2017,Regions Bank,23
4/7/2017,SunTrust,22
4/7/2017,Fifth Third Bank,19
4/7/2017,State Employees Credit Union,18
4/7/2017,"Chase Bank USA, N.A.",17
4/7/2017,"PNC Bank, N.A.",16
4/7/2017,BBVA Compass,15
4/7/2017,BB&T Bank,15
4/8/2017,Bank of America,585
4/8/2017,Chase,574
4/8/2017,Wells Fargo Bank,294
4/8/2017,Capital One,202
4/8/2017,listing below.  There is no,180
4/8/2017,Citibank,159
4/8/2017,American Express,158
4/8/2017,U.S. Bank,106
4/8/2017,PNC BANK,79
4/8/2017,Navy Federal Credit Union,76
4/8/2017,USAA Federal Savings Bank,53
4/8/2017,Regions Bank,38
4/8/2017,TD Bank,34
4/8/2017,SunTrust,31
4/8/2017,Elan Financial Services Fidelity,18
4/8/2017,"PNC Bank, N.A.",17
4/8/2017,BB&T Bank,16
4/8/2017,BBVA Compass,12
4/8/2017,"Chase Bank USA, N.A.",12
4/8/2017,America First Credit Union,10
4/9/2017,Chase,557
4/9/2017,Bank of America,498
4/9/2017,Wells Fargo Bank,417
4/9/2017,Capital One,173
4/9/2017,listing below.  There is no,173
4/9/2017,American Express,148
4/9/2017,Citibank,117
4/9/2017,U.S. Bank,83
4/9/2017,Navy Federal Credit Union,70
4/9/2017,USAA Federal Savings Bank,59
4/9/2017,PNC BANK,47
4/9/2017,TD Bank,33
4/9/2017,Regions Bank,29
4/9/2017,SunTrust,28
4/9/2017,"Chase Bank USA, N.A.",24
4/9/2017,"PNC Bank, N.A.",22
4/9/2017,Elan Financial Services Fidelity,16
4/9/2017,Fifth Third Bank,15
4/9/2017,State Employees Credit Union,14
4/9/2017,BB&T Bank,13
